# Time-averaged data for fix 2
# TimeStep c_KE c_PE c_PRESS c_TEMP
2679 1932.22 -64.081 0.050757 2.58145
2680 1931.74 -63.6001 0.0508611 2.58081
2681 1931.43 -63.2994 0.0509371 2.5804
2682 1931.3 -63.1722 0.0509858 2.58023
2683 1931.29 -63.1829 0.0510159 2.58021
2684 1931.24 -63.1606 0.051052 2.58015
2685 1931.01 -62.9574 0.0511192 2.57984
2686 1930.44 -62.4058 0.0512428 2.57908
2687 1929.44 -61.4124 0.051437 2.57774
2688 1927.97 -59.9483 0.0517058 2.57577
2689 1926.01 -58.003 0.052049 2.57315
2690 1923.44 -55.4647 0.0524788 2.56973
2691 1920.09 -52.1478 0.0530171 2.56525
2692 1916.04 -48.0382 0.0536529 2.55984
2693 1912.28 -44.1549 0.0542281 2.55482
2694 1910.54 -42.3492 0.0544615 2.55249
2695 1911.65 -43.5252 0.0542158 2.55398
2696 1914.7 -46.6547 0.053646 2.55805
2697 1918.31 -50.2974 0.0529715 2.56287
2698 1921.76 -53.704 0.0523093 2.56748
2699 1924.77 -56.7187 0.0516995 2.57151
2700 1927.21 -59.1351 0.0511777 2.57476
2701 1929 -60.905 0.0507595 2.57716
2702 1930.18 -62.0629 0.0504438 2.57874
2703 1930.86 -62.7432 0.0502155 2.57964
2704 1931.14 -63.0064 0.0500632 2.58002
2705 1931.12 -62.9918 0.0499697 2.57999
2706 1930.86 -62.7271 0.0499282 2.57964
2707 1930.4 -62.2851 0.0499284 2.57903
2708 1929.82 -61.7027 0.0499616 2.57824
2709 1929.2 -61.0736 0.0500117 2.57742
2710 1928.69 -60.5642 0.0500536 2.57673
2711 1928.44 -60.319 0.0500637 2.5764
2712 1928.54 -60.4239 0.0500278 2.57654
2713 1928.98 -60.8578 0.0499489 2.57713
2714 1929.64 -61.5308 0.0498436 2.57801
2715 1930.36 -62.267 0.0497394 2.57897
2716 1930.98 -62.8983 0.0496619 2.5798
2717 1931.4 -63.3343 0.0496273 2.58036
2718 1931.57 -63.516 0.0496451 2.58059
2719 1931.47 -63.4179 0.0497193 2.58045
2720 1931.1 -63.0384 0.0498494 2.57995
2721 1930.48 -62.4151 0.0500294 2.57913
2722 1929.67 -61.6051 0.0502494 2.57806
2723 1928.75 -60.6923 0.0504955 2.57682
2724 1927.78 -59.7073 0.0507576 2.57552
2725 1926.81 -58.7376 0.0510227 2.57422
2726 1925.84 -57.7672 0.0512897 2.57293
2727 1924.82 -56.7833 0.0515602 2.57158
2728 1923.71 -55.6687 0.0518457 2.57009
2729 1922.46 -54.4113 0.0521473 2.56841
2730 1921.09 -53.026 0.0524594 2.56658
2731 1919.69 -51.6156 0.0527649 2.56472
2732 1918.4 -50.3092 0.0530407 2.56299
2733 1917.36 -49.2676 0.0532616 2.5616
2734 1916.66 -48.5476 0.0534146 2.56066
2735 1916.34 -48.2219 0.0534897 2.56023
2736 1916.4 -48.2918 0.0534867 2.56032
2737 1916.8 -48.6916 0.0534142 2.56086
2738 1917.45 -49.3662 0.0532851 2.56172
2739 1918.18 -50.143 0.0531268 2.5627
2740 1918.82 -50.784 0.0529727 2.56355
2741 1919.23 -51.1963 0.0528409 2.5641
2742 1919.4 -51.3407 0.0527369 2.56433
2743 1919.46 -51.3598 0.0526407 2.56441
2744 1919.7 -51.5547 0.0525084 2.56472
2745 1920.46 -52.3037 0.0522848 2.56574
2746 1921.95 -53.7868 0.0519425 2.56773
2747 1924.04 -55.9018 0.0515026 2.57052
2748 1926.32 -58.2104 0.0510337 2.57357
2749 1928.38 -60.2599 0.0506069 2.57633
2750 1929.96 -61.8363 0.0502621 2.57843
2751 1930.96 -62.816 0.0500191 2.57977
2752 1931.39 -63.2501 0.0498757 2.58035
2753 1931.31 -63.1385 0.0498293 2.58023
2754 1930.77 -62.5941 0.0498657 2.57951
2755 1929.87 -61.6824 0.0499711 2.57832
2756 1928.76 -60.5574 0.0501199 2.57684
2757 1927.66 -59.4243 0.0502779 2.57536
2758 1926.77 -58.5522 0.0504045 2.57418
2759 1926.27 -58.0509 0.0504775 2.5735
2760 1926.15 -57.9592 0.0504912 2.57335
2761 1926.31 -58.1175 0.0504661 2.57356
2762 1926.59 -58.4032 0.0504231 2.57393
2763 1926.88 -58.6891 0.0503804 2.57432
2764 1927.15 -58.9548 0.0503428 2.57468
2765 1927.41 -59.1986 0.0503096 2.57503
2766 1927.7 -59.476 0.0502753 2.57541
2767 1928 -59.7563 0.050243 2.57582
2768 1928.3 -60.0331 0.0502161 2.57621
2769 1928.53 -60.2681 0.050202 2.57652
2770 1928.64 -60.3845 0.0502112 2.57668
2771 1928.6 -60.331 0.0502506 2.57662
2772 1928.38 -60.1004 0.0503215 2.57633
2773 1928.02 -59.7185 0.0504202 2.57584
2774 1927.53 -59.2091 0.0505409 2.57519
2775 1926.98 -58.6414 0.050673 2.57446
2776 1926.42 -58.0783 0.0508063 2.57371
2777 1925.88 -57.5524 0.0509339 2.57299
2778 1925.39 -57.0584 0.051053 2.57234
2779 1924.98 -56.6427 0.0511567 2.57178
2780 1924.7 -56.3644 0.0512351 2.57141
2781 1924.67 -56.314 0.0512726 2.57137
2782 1925.01 -56.6504 0.051248 2.57183
2783 1925.77 -57.4155 0.0511555 2.57285
2784 1926.86 -58.5382 0.0510105 2.57429
2785 1927.99 -59.6995 0.0508606 2.57581
2786 1928.85 -60.5685 0.0507591 2.57695
2787 1929.1 -60.8414 0.0507549 2.57728
2788 1928.53 -60.29 0.0508814 2.57653
2789 1927.15 -58.8849 0.0511397 2.57468
2790 1925.29 -56.988 0.0514735 2.5722
2791 1923.73 -55.3789 0.051762 2.57012
2792 1923.32 -54.9518 0.0518689 2.56956
2793 1924.32 -55.9986 0.0517494 2.5709
2794 1926.21 -57.9567 0.0514891 2.57343
2795 1928.16 -59.9284 0.0512234 2.57603
2796 1929.58 -61.3572 0.0510412 2.57793
2797 1930.28 -62.0522 0.0509748 2.57886
2798 1930.3 -62.0625 0.0510197 2.57889
2799 1929.77 -61.5117 0.0511562 2.57818
2800 1928.9 -60.6415 0.0513494 2.57703
2801 1927.93 -59.6527 0.0515647 2.57572
2802 1927.02 -58.7413 0.0517704 2.57451
2803 1926.25 -57.9848 0.0519537 2.57348
2804 1925.51 -57.2772 0.0521269 2.57249
2805 1924.68 -56.4332 0.0523122 2.57138
2806 1923.69 -55.4403 0.0525121 2.57006
2807 1922.65 -54.3805 0.0527099 2.56867
2808 1921.8 -53.5075 0.0528657 2.56754
2809 1921.42 -53.1018 0.0529356 2.56703
2810 1921.67 -53.3554 0.0528916 2.56736
2811 1922.51 -54.2044 0.0527421 2.56848
2812 1923.74 -55.4625 0.0525188 2.57012
2813 1925.08 -56.8395 0.0522671 2.57192
2814 1926.31 -58.073 0.0520279 2.57356
2815 1927.27 -59.0164 0.0518264 2.57484
2816 1927.94 -59.681 0.0516657 2.57574
2817 1928.42 -60.1466 0.0515342 2.57639
2818 1928.88 -60.5828 0.0514085 2.57699
2819 1929.41 -61.1076 0.0512722 2.5777
2820 1930 -61.7127 0.0511282 2.5785
2821 1930.54 -62.273 0.0509967 2.57922
2822 1930.87 -62.6072 0.0509041 2.57966
2823 1930.89 -62.6132 0.0508662 2.57968
2824 1930.58 -62.2896 0.0508839 2.57927
2825 1930.02 -61.7084 0.0509454 2.57852
2826 1929.34 -61.0455 0.0510258 2.57761
2827 1928.69 -60.4074 0.0511032 2.57674
2828 1928.23 -59.9389 0.0511535 2.57613
2829 1928.07 -59.7637 0.0511572 2.57591
2830 1928.25 -59.9303 0.051107 2.57615
2831 1928.74 -60.4228 0.0510063 2.57681
2832 1929.46 -61.1326 0.0508709 2.57777
2833 1930.3 -61.9683 0.0507171 2.57889
2834 1931.16 -62.8346 0.0505616 2.58005
2835 1931.97 -63.6466 0.0504187 2.58112
2836 1932.66 -64.3392 0.0502994 2.58204
2837 1933.2 -64.8932 0.0502094 2.58277
2838 1933.56 -65.2486 0.0501567 2.58325
2839 1933.72 -65.4254 0.0501425 2.58346
2840 1933.63 -65.347 0.0501759 2.58335
2841 1933.25 -64.968 0.0502636 2.58283
2842 1932.51 -64.2261 0.0504133 2.58185
2843 1931.39 -63.1019 0.0506265 2.58035
2844 1929.93 -61.6234 0.0508952 2.5784
2845 1928.29 -59.9503 0.0511907 2.57621
2846 1926.81 -58.4518 0.0514564 2.57423
2847 1925.87 -57.5047 0.0516315 2.57297
2848 1925.66 -57.3147 0.0516828 2.5727
2849 1926.08 -57.763 0.0516279 2.57326
2850 1926.78 -58.472 0.051523 2.57418
2851 1927.39 -59.1048 0.051422 2.575
2852 1927.7 -59.4356 0.0513596 2.57542
2853 1927.67 -59.3894 0.0513469 2.57538
2854 1927.33 -59.031 0.0513765 2.57493
2855 1926.77 -58.4685 0.051433 2.57418
2856 1926.13 -57.8361 0.0514952 2.57332
2857 1925.59 -57.2757 0.0515377 2.5726
2858 1925.37 -57.0499 0.0515236 2.5723
2859 1925.65 -57.3391 0.0514259 2.57268
2860 1926.46 -58.1589 0.0512425 2.57377
2861 1927.66 -59.3715 0.0509982 2.57537
2862 1928.98 -60.713 0.0507369 2.57713
2863 1930.15 -61.891 0.0505058 2.57869
2864 1930.95 -62.7204 0.0503382 2.57976
2865 1931.25 -63.0396 0.0502603 2.58016
2866 1930.94 -62.7402 0.0502903 2.57974
2867 1929.91 -61.7144 0.0504438 2.57837
2868 1928.11 -59.9014 0.0507279 2.57596
2869 1925.63 -57.405 0.0511235 2.57265
2870 1922.89 -54.6488 0.0515629 2.56899
2871 1920.59 -52.3315 0.0519345 2.56592
2872 1919.35 -51.0854 0.0521386 2.56426
2873 1919.18 -50.9684 0.0521653 2.56404
2874 1919.59 -51.3955 0.0520982 2.56458
2875 1919.99 -51.7975 0.052024 2.56511
2876 1920.1 -51.906 0.0519844 2.56526
2877 1919.9 -51.6961 0.0519817 2.565
2878 1919.55 -51.3289 0.051993 2.56453
2879 1919.27 -51.0251 0.051984 2.56415
2880 1919.33 -51.0742 0.0519115 2.56423
2881 1919.98 -51.7272 0.0517379 2.5651
2882 1921.29 -53.0572 0.0514547 2.56685
2883 1923.04 -54.8348 0.0510979 2.56919
2884 1924.87 -56.6808 0.0507282 2.57164
2885 1926.45 -58.2666 0.0503998 2.57375
2886 1927.61 -59.3988 0.0501439 2.5753
2887 1928.33 -60.1027 0.0499623 2.57626
2888 1928.68 -60.4625 0.0498458 2.57673
2889 1928.72 -60.49 0.0497898 2.57679
2890 1928.49 -60.2534 0.0497865 2.57648
2891 1928.01 -59.7813 0.049832 2.57583
2892 1927.28 -59.0605 0.0499249 2.57485
2893 1926.35 -58.1282 0.0500574 2.57362
2894 1925.31 -57.0858 0.0502137 2.57222
2895 1924.24 -56.0087 0.0503782 2.5708
2896 1923.25 -55.0101 0.0505329 2.56947
2897 1922.39 -54.1431 0.0506678 2.56833
2898 1921.67 -53.4209 0.0507798 2.56737
2899 1921.06 -52.8091 0.0508732 2.56655
2900 1920.51 -52.247 0.0509545 2.56581
2901 1920.02 -51.7698 0.0510218 2.56516
2902 1919.6 -51.3348 0.0510768 2.56459
2903 1919.28 -51.0088 0.051112 2.56417
2904 1919.08 -50.8173 0.0511246 2.5639
2905 1918.97 -50.7182 0.0511203 2.56376
2906 1918.87 -50.6117 0.0511139 2.56362
2907 1918.63 -50.3711 0.0511262 2.5633
2908 1918.07 -49.8234 0.0511826 2.56255
2909 1917.12 -48.8714 0.0512963 2.56128
2910 1915.9 -47.6315 0.0514468 2.55965
2911 1914.9 -46.5928 0.051559 2.55832
2912 1914.79 -46.457 0.0515276 2.55816
2913 1915.91 -47.6093 0.0512963 2.55967
2914 1917.98 -49.73 0.0509153 2.56243
2915 1920.28 -52.046 0.0505024 2.5655
2916 1922.2 -53.9859 0.0501521 2.56807
2917 1923.44 -55.2306 0.0499157 2.56973
2918 1923.93 -55.7173 0.0498064 2.57039
2919 1923.7 -55.4917 0.0498204 2.57007
2920 1922.79 -54.585 0.049951 2.56886
2921 1921.3 -53.0719 0.0501835 2.56687
2922 1919.42 -51.1532 0.050484 2.56435
2923 1917.49 -49.2023 0.0507934 2.56178
2924 1915.96 -47.652 0.0510409 2.55974
2925 1915.13 -46.8203 0.051175 2.55863
2926 1914.99 -46.6911 0.0511951 2.55844
2927 1915.25 -46.9583 0.0511453 2.55879
2928 1915.63 -47.3408 0.0510691 2.55929
2929 1916.05 -47.739 0.0509792 2.55986
2930 1916.71 -48.3571 0.0508475 2.56074
2931 1917.82 -49.4462 0.0506397 2.56222
2932 1919.38 -51.0123 0.050358 2.5643
2933 1921.13 -52.7724 0.0500474 2.56664
2934 1922.7 -54.3736 0.0497653 2.56874
2935 1923.84 -55.5171 0.0495574 2.57027
2936 1924.46 -56.1367 0.0494374 2.57109
2937 1924.61 -56.2762 0.0493988 2.57128
2938 1924.43 -56.0919 0.0494184 2.57105
2939 1924.11 -55.7576 0.0494685 2.57062
2940 1923.81 -55.4677 0.0495208 2.57022
2941 1923.61 -55.2376 0.0495666 2.56996
2942 1923.52 -55.1395 0.0495992 2.56983
2943 1923.46 -55.0971 0.0496282 2.56975
2944 1923.38 -54.9894 0.0496668 2.56964
2945 1923.25 -54.8545 0.0497129 2.56947
2946 1923.11 -54.7022 0.0497628 2.56928
2947 1923.01 -54.6056 0.0498056 2.56915
2948 1923.01 -54.6295 0.0498316 2.56916
2949 1923.15 -54.7803 0.0498376 2.56934
2950 1923.44 -55.0702 0.0498221 2.56972
2951 1923.86 -55.4811 0.0497878 2.57028
2952 1924.4 -56.031 0.0497353 2.57101
2953 1925.03 -56.657 0.0496733 2.57186
2954 1925.69 -57.3239 0.0496107 2.57274
2955 1926.29 -57.9365 0.0495636 2.57353
2956 1926.71 -58.3694 0.049551 2.57409
2957 1926.87 -58.5243 0.049588 2.57431
2958 1926.74 -58.39 0.0496787 2.57413
2959 1926.32 -57.9839 0.0498204 2.57358
2960 1925.69 -57.3326 0.0500056 2.57273
2961 1924.9 -56.5338 0.0502196 2.57168
2962 1924.04 -55.6724 0.0504486 2.57053
2963 1923.16 -54.7839 0.0506829 2.56935
2964 1922.35 -53.9598 0.0509074 2.56827
2965 1921.7 -53.3182 0.0511038 2.5674
2966 1921.28 -52.9156 0.0512613 2.56684
2967 1921.06 -52.7073 0.0513851 2.56655
2968 1920.88 -52.5473 0.0514982 2.56631
2969 1920.52 -52.2158 0.0516329 2.56583
2970 1919.84 -51.5579 0.0518123 2.56492
2971 1918.81 -50.5228 0.0520409 2.56354
2972 1917.54 -49.2511 0.0522967 2.56185
2973 1916.25 -47.9525 0.0525459 2.56011
2974 1915.07 -46.7868 0.0527609 2.55855
2975 1914.02 -45.7535 0.0529384 2.55715
2976 1912.99 -44.7224 0.0530932 2.55577
2977 1912.11 -43.7842 0.0532077 2.55459
2978 1912 -43.6086 0.0531825 2.55444
2979 1913.43 -45.047 0.0528935 2.55635
2980 1916.43 -48.1297 0.0523389 2.56036
2981 1920.13 -51.8866 0.0516683 2.5653
2982 1923.49 -55.2584 0.0510476 2.56979
2983 1925.99 -57.7558 0.0505599 2.57314
2984 1927.6 -59.3603 0.0502157 2.57528
2985 1928.47 -60.2103 0.0499969 2.57644
2986 1928.78 -60.5042 0.0498767 2.57686
2987 1928.68 -60.3892 0.049833 2.57673
2988 1928.29 -59.9925 0.0498467 2.57621
2989 1927.71 -59.3822 0.0499036 2.57543
2990 1927.02 -58.6969 0.0499831 2.57451
2991 1926.35 -58.0308 0.0500674 2.57362
2992 1925.8 -57.4843 0.0501388 2.57288
2993 1925.45 -57.1228 0.0501845 2.57241
2994 1925.33 -56.9969 0.0501965 2.57226
2995 1925.46 -57.1436 0.0501712 2.57242
2996 1925.78 -57.4749 0.0501183 2.57286
2997 1926.26 -57.9594 0.0500446 2.5735
2998 1926.83 -58.5383 0.0499606 2.57426
2999 1927.43 -59.1572 0.0498766 2.57505
3000 1927.99 -59.697 0.0498079 2.5758
3001 1928.46 -60.1697 0.0497583 2.57644
3002 1928.82 -60.5183 0.049736 2.57692
3003 1929.04 -60.7234 0.0497454 2.5772
3004 1929.09 -60.7856 0.0497885 2.57727
3005 1928.95 -60.6688 0.0498697 2.57709
3006 1928.61 -60.3338 0.0499935 2.57663
3007 1928.03 -59.7501 0.0501636 2.57585
3008 1927.17 -58.9021 0.0503822 2.57471
3009 1925.99 -57.7186 0.0506557 2.57313
3010 1924.46 -56.1916 0.0509836 2.57109
3011 1922.59 -54.3206 0.0513604 2.5686
3012 1920.52 -52.2333 0.0517616 2.56583
3013 1918.58 -50.2243 0.0521354 2.56323
3014 1917.24 -48.8531 0.0523975 2.56144
3015 1916.95 -48.5745 0.0524765 2.56106
3016 1917.83 -49.479 0.052357 2.56224
3017 1919.54 -51.2091 0.0520945 2.56452
3018 1921.52 -53.2351 0.0517758 2.56716
3019 1923.26 -55.0117 0.0514856 2.56949
3020 1924.45 -56.2164 0.0512775 2.57108
3021 1924.91 -56.6719 0.0511817 2.57169
3022 1924.57 -56.3373 0.0512072 2.57124
3023 1923.53 -55.2828 0.0513416 2.56984
3024 1922.12 -53.8242 0.0515339 2.56796
3025 1920.95 -52.6128 0.0516858 2.5664
3026 1920.67 -52.3211 0.051695 2.56602
3027 1921.49 -53.1899 0.0515247 2.56713
3028 1923.1 -54.8337 0.0512321 2.56927
3029 1924.88 -56.6454 0.050912 2.57165
3030 1926.38 -58.142 0.0506399 2.57365
3031 1927.36 -59.1105 0.0504529 2.57496
3032 1927.73 -59.4722 0.0503657 2.57546
3033 1927.46 -59.2173 0.0503826 2.5751
3034 1926.56 -58.303 0.0505055 2.5739
3035 1925.12 -56.843 0.0507163 2.57197
3036 1923.38 -55.096 0.050973 2.56965
3037 1921.76 -53.4669 0.0512091 2.56749
3038 1920.74 -52.4222 0.0513495 2.56611
3039 1920.61 -52.3023 0.0513416 2.56594
3040 1921.37 -53.0974 0.0511869 2.56696
3041 1922.71 -54.4745 0.050935 2.56875
3042 1924.25 -56.0127 0.0506502 2.5708
3043 1925.67 -57.4317 0.05038 2.57271
3044 1926.82 -58.5749 0.0501531 2.57424
3045 1927.59 -59.3425 0.0499861 2.57527
3046 1927.97 -59.7253 0.0498835 2.57577
3047 1927.97 -59.7632 0.0498421 2.57577
3048 1927.65 -59.4468 0.049858 2.57535
3049 1927.14 -58.9352 0.0499082 2.57467
3050 1926.64 -58.4208 0.0499627 2.574
3051 1926.32 -58.0874 0.0499923 2.57358
3052 1926.29 -58.039 0.0499812 2.57353
3053 1926.5 -58.2503 0.0499341 2.57381
3054 1926.81 -58.5864 0.0498718 2.57423
3055 1927.1 -58.8783 0.0498188 2.57461
3056 1927.26 -59.0536 0.0497875 2.57483
3057 1927.3 -59.0901 0.0497809 2.57488
3058 1927.26 -59.0754 0.0497896 2.57483
3059 1927.19 -59.011 0.0498097 2.57473
3060 1927.12 -58.9514 0.0498345 2.57464
3061 1927.07 -58.9087 0.0498624 2.57458
3062 1927.02 -58.8606 0.0498972 2.5745
3063 1926.91 -58.7495 0.0499464 2.57436
3064 1926.71 -58.5627 0.0500147 2.57409
3065 1926.35 -58.2208 0.0501125 2.57361
3066 1925.77 -57.6508 0.0502494 2.57284
3067 1924.92 -56.8116 0.0504318 2.5717
3068 1923.74 -55.6418 0.0506655 2.57013
3069 1922.26 -54.1745 0.0509439 2.56814
3070 1920.59 -52.4828 0.0512485 2.56592
3071 1919.02 -50.8762 0.0515311 2.56382
3072 1917.94 -49.7624 0.0517274 2.56237
3073 1917.72 -49.5358 0.0517767 2.56208
3074 1918.53 -50.3939 0.0516506 2.56316
3075 1920.22 -52.1146 0.0513793 2.56543
3076 1922.42 -54.3631 0.0510208 2.56836
3077 1924.7 -56.6396 0.0506507 2.5714
3078 1926.72 -58.6861 0.0503181 2.57411
3079 1928.34 -60.3343 0.0500532 2.57627
3080 1929.51 -61.484 0.0498709 2.57783
3081 1930.26 -62.2272 0.0497645 2.57883
3082 1930.65 -62.6103 0.0497282 2.57936
3083 1930.74 -62.7075 0.0497532 2.57948
3084 1930.57 -62.5223 0.0498372 2.57926
3085 1930.15 -62.1034 0.0499762 2.57869
3086 1929.42 -61.3861 0.0501774 2.57772
3087 1928.3 -60.2895 0.0504526 2.57622
3088 1926.64 -58.6499 0.0508238 2.574
3089 1924.2 -56.247 0.0513198 2.57075
3090 1920.82 -52.8618 0.0519649 2.56623
3091 1916.59 -48.5957 0.0527371 2.56058
3092 1912.19 -44.1082 0.0535269 2.55469
3093 1908.78 -40.6516 0.0541405 2.55014
3094 1907.21 -39.0867 0.0544395 2.54805
3095 1907.41 -39.3307 0.0544342 2.54831
3096 1908.89 -40.8258 0.0542053 2.55028
3097 1911.31 -43.2568 0.0538025 2.55352
3098 1914.38 -46.3261 0.0532762 2.55762
3099 1917.65 -49.6187 0.0526999 2.56199
3100 1920.7 -52.6751 0.0521473 2.56607
3101 1923.35 -55.3051 0.0516545 2.5696
3102 1925.55 -57.5136 0.0512305 2.57254
3103 1927.3 -59.2563 0.0508841 2.57488
3104 1928.59 -60.5669 0.0506173 2.57661
3105 1929.41 -61.3882 0.0504392 2.5777
3106 1929.74 -61.7337 0.0503508 2.57814
3107 1929.61 -61.5831 0.0503516 2.57797
3108 1929.16 -61.1278 0.0504169 2.57737
3109 1928.61 -60.5706 0.0505129 2.57664
3110 1928.26 -60.2167 0.0505936 2.57617
3111 1928.31 -60.2802 0.0506265 2.57623
3112 1928.75 -60.7052 0.0506165 2.57682
3113 1929.35 -61.3333 0.0505928 2.57762
3114 1929.79 -61.7722 0.0506108 2.57821
3115 1929.8 -61.7849 0.0507094 2.57822
3116 1929.21 -61.2212 0.0509113 2.57744
3117 1928.03 -60.04 0.0512195 2.57585
3118 1926.36 -58.3461 0.0516141 2.57363
3119 1924.45 -56.4106 0.0520532 2.57108
3120 1922.54 -54.4911 0.0524943 2.56853
3121 1920.77 -52.723 0.0529126 2.56615
3122 1919.07 -51.0547 0.0533115 2.56389
3123 1917.31 -49.2936 0.0537128 2.56154
3124 1915.42 -47.3945 0.0541207 2.55901
3125 1913.52 -45.4915 0.0545105 2.55647
3126 1911.92 -43.8774 0.0548329 2.55434
3127 1910.93 -42.874 0.055036 2.55301
3128 1910.74 -42.6867 0.0550873 2.55276
3129 1911.41 -43.3722 0.054978 2.55365
3130 1912.87 -44.8323 0.0547215 2.55561
3131 1914.96 -46.9169 0.0543451 2.55839
3132 1917.4 -49.3615 0.0538941 2.56165
3133 1919.88 -51.8417 0.053422 2.56497
3134 1922.15 -54.1242 0.0529722 2.568
3135 1924.02 -55.9775 0.0525806 2.5705
3136 1925.42 -57.3772 0.0522594 2.57238
3137 1926.34 -58.2814 0.0520168 2.5736
3138 1926.78 -58.7225 0.0518507 2.57419
3139 1926.8 -58.7302 0.0517572 2.57421
3140 1926.44 -58.3663 0.0517278 2.57373
3141 1925.75 -57.6742 0.0517545 2.57282
3142 1924.78 -56.706 0.0518283 2.57152
3143 1923.53 -55.4568 0.0519465 2.56985
3144 1921.99 -53.901 0.0521082 2.56779
3145 1920.25 -52.1505 0.0522941 2.56547
3146 1918.75 -50.601 0.0524389 2.56346
3147 1918.25 -50.0391 0.0524217 2.56279
3148 1919.34 -51.1754 0.0521414 2.56425
3149 1921.79 -53.6917 0.0516431 2.56753
3150 1924.7 -56.6226 0.0510751 2.57141
3151 1927.25 -59.2049 0.0505634 2.57481
3152 1929.1 -61.0514 0.0501674 2.57729
3153 1930.33 -62.2738 0.0498786 2.57893
3154 1931.12 -63.0327 0.049674 2.57999
3155 1931.64 -63.5265 0.0495288 2.58068
3156 1931.95 -63.8538 0.0494313 2.5811
3157 1932.06 -63.947 0.0493884 2.58124
3158 1931.9 -63.7844 0.0494062 2.58102
3159 1931.4 -63.279 0.0494961 2.58036
3160 1930.51 -62.4016 0.0496628 2.57917
3161 1929.23 -61.1213 0.0499075 2.57746
3162 1927.57 -59.4591 0.0502235 2.57525
3163 1925.63 -57.5193 0.0505925 2.57266
3164 1923.53 -55.3959 0.0509934 2.56985
3165 1921.43 -53.2723 0.0513954 2.56704
3166 1919.49 -51.3226 0.0517672 2.56445
3167 1917.88 -49.6979 0.05208 2.56229
3168 1916.76 -48.5772 0.0523036 2.5608
3169 1916.29 -48.1082 0.0524124 2.56017
3170 1916.57 -48.398 0.0523885 2.56054
3171 1917.6 -49.4432 0.0522325 2.56192
3172 1919.22 -51.0913 0.0519697 2.56409
3173 1921.16 -53.0551 0.0516467 2.56668
3174 1923.12 -55.0189 0.0513144 2.5693
3175 1924.88 -56.7738 0.0510093 2.57165
3176 1926.36 -58.2469 0.0507477 2.57363
3177 1927.58 -59.4366 0.0505321 2.57526
3178 1928.6 -60.4343 0.050354 2.57661
3179 1929.45 -61.2932 0.050208 2.57775
3180 1930.14 -61.9939 0.0500979 2.57868
3181 1930.61 -62.4736 0.050034 2.57931
3182 1930.78 -62.6458 0.0500302 2.57953
3183 1930.55 -62.4187 0.0501003 2.57922
3184 1929.87 -61.7608 0.0502489 2.57832
3185 1928.81 -60.7094 0.0504679 2.5769
3186 1927.53 -59.4185 0.0507297 2.5752
3187 1926.32 -58.1876 0.0509875 2.57358
3188 1925.4 -57.2747 0.0512015 2.57235
3189 1924.81 -56.6934 0.0513659 2.57155
3190 1924.37 -56.2721 0.0515042 2.57097
3191 1923.95 -55.8499 0.0516393 2.57041
3192 1923.58 -55.4687 0.051764 2.56991
3193 1923.46 -55.3281 0.0518477 2.56975
3194 1923.7 -55.5887 0.0518703 2.57008
3195 1924.18 -56.086 0.0518565 2.57072
3196 1924.57 -56.515 0.0518566 2.57124
3197 1924.49 -56.4586 0.051933 2.57112
3198 1923.51 -55.5125 0.0521474 2.56982
3199 1921.19 -53.2255 0.0525643 2.56672
3200 1917.31 -49.3183 0.0532156 2.56154
3201 1912.59 -44.4546 0.0539917 2.55524
3202 1909.27 -40.9653 0.0545396 2.5508
3203 1909.87 -41.5367 0.0544523 2.55159
3204 1914.5 -46.3572 0.0537067 2.55779
3205 1920.77 -52.7734 0.0527024 2.56616
3206 1926.32 -58.3632 0.0518116 2.57358
3207 1930.23 -62.2397 0.0511796 2.5788
3208 1932.56 -64.5136 0.0508029 2.58191
3209 1933.65 -65.5688 0.0506331 2.58337
3210 1933.82 -65.7212 0.0506254 2.58359
3211 1933.28 -65.1716 0.0507472 2.58288
3212 1932.22 -64.1004 0.0509694 2.58146
3213 1930.79 -62.6415 0.051266 2.57955
3214 1929.17 -61.0089 0.0516023 2.57738
3215 1927.57 -59.3968 0.0519428 2.57525
3216 1926.2 -58.0189 0.052251 2.57342
3217 1925.22 -57.0301 0.0524994 2.57211
3218 1924.68 -56.5098 0.0526755 2.57138
3219 1924.49 -56.3343 0.0527936 2.57113
3220 1924.45 -56.3166 0.0528822 2.57108
3221 1924.31 -56.1956 0.0529795 2.57089
3222 1923.85 -55.7374 0.0531193 2.57027
3223 1922.98 -54.8717 0.0533117 2.56911
3224 1921.84 -53.7105 0.0535359 2.56758
3225 1920.77 -52.613 0.0537352 2.56615
3226 1920.16 -52.0086 0.0538438 2.56535
3227 1920.22 -52.0567 0.0538329 2.56543
3228 1920.83 -52.6937 0.0537146 2.56624
3229 1921.75 -53.6307 0.0535294 2.56747
3230 1922.82 -54.7057 0.0533037 2.5689
3231 1923.97 -55.8448 0.0530495 2.57043
3232 1925.17 -57.0494 0.0527707 2.57204
3233 1926.37 -58.2748 0.0524785 2.57364
3234 1927.46 -59.3976 0.0521926 2.5751
3235 1928.36 -60.2929 0.0519325 2.5763
3236 1929.01 -60.9431 0.0517058 2.57717
3237 1929.4 -61.3445 0.051515 2.57769
3238 1929.57 -61.509 0.0513578 2.57791
3239 1929.58 -61.5112 0.0512244 2.57793
3240 1929.51 -61.428 0.051104 2.57783
3241 1929.42 -61.3369 0.050986 2.57771
